id,receiver_subcategory,ci_subtype,receiver_country,region_name
2196,Critical Manufacturing,Unknown,United States,NATO
2199,Health,Unknown,Philippines,SEA
2199,Health,Unknown,Philippines,SCS
2199,Health,Unknown,Philippines,ASIA
2199,Health,Unknown,Thailand,SEA
2199,Health,Unknown,Thailand,ASIA
2199,Health,Unknown,Taiwan,SCS
2199,Health,Unknown,Taiwan,ASIA
2199,Health,Unknown,Fiji,OC
2206,Health,Hospitals,Australia,OC
2207,Health,Hospitals,United States,NORTHAM
2207,Health,Hospitals,United States,NATO
2208,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NORTHAM
2208,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NATO
2213,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NORTHAM
2213,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NATO
2213,Health,Clinics,United States,NORTHAM
2213,Health,Clinics,United States,NATO
2214,Health,Clinics,United States,NORTHAM
2214,Health,Clinics,United States,NATO
2218,Water,Water Distribution Companies,Italy,EU
2218,Water,Water Distribution Companies,Italy,NATO
2218,Water,Water Distribution Companies,Italy,EUROPE
2218,Water,Water Utilities,Italy,EU
2218,Water,Water Utilities,Italy,NATO
2218,Water,Water Utilities,Italy,EUROPE
2220,Health,Pharmaceutical and Biotech companies,Germany,WESTEU
2220,Health,Pharmaceutical and Biotech companies,Germany,EU
2220,Health,Pharmaceutical and Biotech companies,Germany,NATO
2220,Health,Pharmaceutical and Biotech companies,Germany,EUROPE
2223,Health,Clinics,Hong Kong,ASIA
2224,Food,Food Retailers and Distributors,United States,NORTHAM
2224,Food,Food Retailers and Distributors,United States,NATO
2227,Health,Unknown,Israel,MEA
2227,Health,Unknown,Israel,MENA
2227,Health,Unknown,Israel,ASIA
2236,Telecommunications,Unknown,Germany,WESTEU
2236,Telecommunications,Unknown,Germany,EU
2236,Telecommunications,Unknown,Germany,NATO
2236,Telecommunications,Unknown,Germany,EUROPE
2237,Research,University Research Departments,United States,NORTHAM
2237,Research,University Research Departments,United States,NATO
2239,Critical Manufacturing,Machinery,Austria,WESTEU
2239,Critical Manufacturing,Machinery,Austria,EU
2239,Critical Manufacturing,Machinery,Austria,EUROPE
2242,Health,Healthcare Support and Services,United States,NORTHAM
2242,Health,Healthcare Support and Services,United States,NATO
2242,Health,Pharmaceutical and Biotech companies,United States,NORTHAM
2242,Health,Pharmaceutical and Biotech companies,United States,NATO
2242,Health,Health insurances,United States,NORTHAM
2242,Health,Health insurances,United States,NATO
2244,Health,Hospitals,United States,NORTHAM
2244,Health,Hospitals,United States,NATO
2245,Health,Pharmaceutical and Biotech companies,United States,NORTHAM
2245,Health,Pharmaceutical and Biotech companies,United States,NATO
2245,Health,Pharmaceutical and Biotech companies,"Korea, Republic of",NEA
2245,Health,Pharmaceutical and Biotech companies,"Korea, Republic of",SCS
2245,Health,Pharmaceutical and Biotech companies,"Korea, Republic of",ASIA
2246,Telecommunications,Unknown,Southeast Asia (region),SEA
2246,Transportation,Airlines,Southeast Asia (region),SEA
2246,Telecommunications,Unknown,South Asia (region),SASIA
2246,Transportation,Airlines,South Asia (region),SASIA
2253,Finance,Banks,Indonesia,SEA
2253,Finance,Banks,Indonesia,SCS
2253,Finance,Banks,Indonesia,ASIA
2254,Critical Manufacturing,Automotive Manufacturers,France,WESTEU
2254,Critical Manufacturing,Automotive Manufacturers,France,EU
2254,Critical Manufacturing,Automotive Manufacturers,France,NATO
2254,Critical Manufacturing,Automotive Manufacturers,France,EUROPE
2254,Critical Manufacturing,Automotive Manufacturers,Italy,EU
2254,Critical Manufacturing,Automotive Manufacturers,Italy,NATO
2254,Critical Manufacturing,Automotive Manufacturers,Italy,EUROPE
2255,Digital Provider,Unknown,Canada,NORTHAM
2255,Digital Provider,Unknown,Canada,NATO
2257,Health,Other healthcare providers,United States,NORTHAM
2257,Health,Other healthcare providers,United States,NATO
2261,Health,Healthcare Support and Services,United States,NORTHAM
2261,Health,Healthcare Support and Services,United States,NATO
2263,Health,Healthcare Support and Services,United States,NORTHAM
2263,Health,Healthcare Support and Services,United States,NATO
2263,Health,Other healthcare providers,United States,NORTHAM
2263,Health,Other healthcare providers,United States,NATO
2263,Health,Clinics,United States,NORTHAM
2263,Health,Clinics,United States,NATO
2265,Telecommunications,Unknown,France,WESTEU
2265,Telecommunications,Unknown,France,EU
2265,Telecommunications,Unknown,France,NATO
2265,Telecommunications,Unknown,France,EUROPE
2268,Telecommunications,Unknown,United States,NORTHAM
2268,Telecommunications,Unknown,United States,NATO
2269,Health,Clinics,United States,NORTHAM
2269,Health,Clinics,United States,NATO
2272,Transportation,Logistics Companies,Israel,MEA
2272,Transportation,Logistics Companies,Israel,MENA
2272,Transportation,Logistics Companies,Israel,ASIA
2272,Transportation,Shipping Companies,Israel,MEA
2272,Transportation,Shipping Companies,Israel,MENA
2272,Transportation,Shipping Companies,Israel,ASIA
2282,Digital Provider,Web Hosting,Germany,WESTEU
2282,Digital Provider,Web Hosting,Germany,EU
2282,Digital Provider,Web Hosting,Germany,NATO
2282,Digital Provider,Web Hosting,Germany,EUROPE
2284,Finance,Financial Advisors,France,WESTEU
2284,Finance,Financial Advisors,France,EU
2284,Finance,Financial Advisors,France,NATO
2284,Finance,Financial Advisors,France,EUROPE
2284,Finance,Banks,France,WESTEU
2284,Finance,Banks,France,EU
2284,Finance,Banks,France,NATO
2284,Finance,Banks,France,EUROPE
2288,Health,Healthcare Support and Services,United States,NORTHAM
2288,Health,Healthcare Support and Services,United States,NATO
2288,Health,Clinics,United States,NORTHAM
2288,Health,Clinics,United States,NATO
2288,Health,Hospitals,United States,NORTHAM
2288,Health,Hospitals,United States,NATO
2291,Finance,Banks,United Arab Emirates,GULFC
2291,Finance,Banks,United Arab Emirates,MEA
2291,Finance,Banks,United Arab Emirates,MENA
2291,Finance,Banks,United Arab Emirates,ASIA
2292,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NORTHAM
2292,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NATO
2295,Health,Hospitals,Belgium,WESTEU
2295,Health,Hospitals,Belgium,NATO
2295,Health,Hospitals,Belgium,EU
2295,Health,Hospitals,Belgium,EUROPE
2296,Health,Other healthcare providers,United States,NORTHAM
2296,Health,Other healthcare providers,United States,NATO
2297,Finance,Banks,Italy,EU
2297,Finance,Banks,Italy,NATO
2297,Finance,Banks,Italy,EUROPE
2299,Health,Clinics,United States,NORTHAM
2299,Health,Clinics,United States,NATO
2302,Health,Clinics,United States,NORTHAM
2302,Health,Clinics,United States,NATO
2302,Health,Hospitals,United States,NORTHAM
2302,Health,Hospitals,United States,NATO
2311,Chemicals,Other,United States,NORTHAM
2311,Chemicals,Other,United States,NATO
2319,Health,Hospitals,Germany,WESTEU
2319,Health,Hospitals,Germany,EU
2319,Health,Hospitals,Germany,NATO
2319,Health,Hospitals,Germany,EUROPE
2320,Health,Health insurances,United States,NORTHAM
2320,Health,Health insurances,United States,NATO
2321,Telecommunications,Internet Service Providers,South Africa,SSA
2321,Telecommunications,Internet Service Providers,South Africa,AFRICA
2323,Health,Hospitals,United States,NORTHAM
2323,Health,Hospitals,United States,NATO
2324,Transportation,Airlines,Sweden,NORTHEU
2324,Transportation,Airlines,Sweden,EU
2324,Transportation,Airlines,Sweden,EUROPE
2325,Research,University Research Departments,Canada,NORTHAM
2325,Research,University Research Departments,Canada,NATO
2506,Critical Manufacturing,Unknown,United Arab Emirates,GULFC
2506,Critical Manufacturing,Unknown,United Arab Emirates,MEA
2506,Critical Manufacturing,Unknown,United Arab Emirates,MENA
2506,Critical Manufacturing,Unknown,United Arab Emirates,ASIA
2506,Energy,Oil and Gas Companies,United Arab Emirates,GULFC
2506,Energy,Oil and Gas Companies,United Arab Emirates,MEA
2506,Energy,Oil and Gas Companies,United Arab Emirates,MENA
2506,Energy,Oil and Gas Companies,United Arab Emirates,ASIA
2610,Finance,Fintech Companies,Hong Kong,ASIA
2613,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",New Zealand,OC
2616,Finance,Financial Advisors,Canada,NORTHAM
2616,Finance,Financial Advisors,Canada,NATO
2616,Finance,Investment Firms,Canada,NORTHAM
2616,Finance,Investment Firms,Canada,NATO
2621,Transportation,Airlines,Turkey,MEA
2621,Transportation,Airlines,Turkey,NATO
2621,Transportation,Airlines,Turkey,ASIA
2621,Transportation,Airlines,Netherlands,WESTEU
2621,Transportation,Airlines,Netherlands,EU
2621,Transportation,Airlines,Netherlands,NATO
2621,Transportation,Airlines,Netherlands,EUROPE
2622,Finance,Fintech Companies,Seychelles,SSA
2622,Finance,Fintech Companies,Seychelles,AFRICA
2623,Telecommunications,Unknown,Not available,No region
2624,Finance,Unknown,Not available,No region
2624,Telecommunications,Unknown,Not available,No region
2625,Telecommunications,Unknown,United States,NORTHAM
2625,Telecommunications,Unknown,United States,NATO
2625,Telecommunications,Unknown,Not available,No region
2626,Critical Manufacturing,Unknown,Asia (region),ASIA
2626,Critical Manufacturing,Unknown,Central America (region),CENTAM
2626,Critical Manufacturing,Unknown,United States,NORTHAM
2626,Critical Manufacturing,Unknown,United States,NATO
2626,Critical Manufacturing,Unknown,South America,SOUTHAM
2626,Critical Manufacturing,Unknown,Canada,NORTHAM
2626,Critical Manufacturing,Unknown,Canada,NATO
2629,Finance,Unknown,Kenya,SSA
2629,Finance,Unknown,Kenya,AFRICA
2629,Health,Unknown,Kenya,SSA
2629,Health,Unknown,Kenya,AFRICA
2629,Finance,Unknown,Asia (region),ASIA
2629,Health,Unknown,Asia (region),ASIA
2629,Finance,Unknown,Egypt,NAF
2629,Finance,Unknown,Egypt,AFRICA
2629,Finance,Unknown,Egypt,MEA
2629,Finance,Unknown,Egypt,MENA
2629,Health,Unknown,Egypt,NAF
2629,Health,Unknown,Egypt,AFRICA
2629,Health,Unknown,Egypt,MEA
2629,Health,Unknown,Egypt,MENA
2629,Finance,Unknown,Zimbabwe,SSA
2629,Finance,Unknown,Zimbabwe,AFRICA
2629,Health,Unknown,Zimbabwe,SSA
2629,Health,Unknown,Zimbabwe,AFRICA
2629,Finance,Unknown,Europe (region),EUROPE
2629,Health,Unknown,Europe (region),EUROPE
2629,Finance,Unknown,Madagascar,SSA
2629,Finance,Unknown,Madagascar,AFRICA
2629,Health,Unknown,Madagascar,SSA
2629,Health,Unknown,Madagascar,AFRICA
2629,Finance,Unknown,Tanzania,SSA
2629,Finance,Unknown,Tanzania,AFRICA
2629,Health,Unknown,Tanzania,SSA
2629,Health,Unknown,Tanzania,AFRICA
2629,Finance,Unknown,United States,NORTHAM
2629,Finance,Unknown,United States,NATO
2629,Health,Unknown,United States,NORTHAM
2629,Health,Unknown,United States,NATO
2629,Finance,Unknown,Ghana,SSA
2629,Finance,Unknown,Ghana,AFRICA
2629,Health,Unknown,Ghana,SSA
2629,Health,Unknown,Ghana,AFRICA
2632,Transportation,Airlines,Canada,NORTHAM
2632,Transportation,Airlines,Canada,NATO
2633,Finance,Fintech Companies,Canada,NORTHAM
2633,Finance,Fintech Companies,Canada,NATO
2634,Research,University Research Departments,Germany,WESTEU
2634,Research,University Research Departments,Germany,EU
2634,Research,University Research Departments,Germany,NATO
2634,Research,University Research Departments,Germany,EUROPE
2635,Transportation,Airlines,Canada,NORTHAM
2635,Transportation,Airlines,Canada,NATO
2636,Telecommunications,Unknown,South Asia (region),SASIA
2636,Telecommunications,Unknown,Middle East (region),MEA
2636,Telecommunications,Unknown,Western Europe,WESTEU
2639,Research,University Research Departments,New Zealand,OC
2645,Telecommunications,Unknown,Hong Kong,ASIA
2645,Finance,Fintech Companies,Hong Kong,ASIA
2645,Telecommunications,Unknown,Not available,No region
2645,Finance,Fintech Companies,Not available,No region
2653,Research,University Research Departments,"Korea, Republic of",NEA
2653,Research,University Research Departments,"Korea, Republic of",SCS
2653,Research,University Research Departments,"Korea, Republic of",ASIA
2655,Health,Unknown,Canada,NORTHAM
2655,Health,Unknown,Canada,NATO
2656,Telecommunications,Unknown,Japan,NEA
2656,Telecommunications,Unknown,Japan,SCS
2656,Telecommunications,Unknown,Japan,ASIA
2656,Telecommunications,Unknown,United States,NORTHAM
2656,Telecommunications,Unknown,United States,NATO
2657,Critical Manufacturing,Unknown,United States,NORTHAM
2657,Critical Manufacturing,Unknown,United States,NATO
2658,Telecommunications,Unknown,Middle East (region),MEA
2658,Telecommunications,Unknown,Asia (region),ASIA
2659,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",New Zealand,OC
2661,Space,Unknown,Spain,EU
2661,Space,Unknown,Spain,NATO
2661,Space,Unknown,Spain,EUROPE
2669,Telecommunications,Mobile Network Operators,United Kingdom,NORTHEU
2669,Telecommunications,Mobile Network Operators,United Kingdom,EU
2669,Telecommunications,Mobile Network Operators,United Kingdom,NATO
2669,Telecommunications,Mobile Network Operators,United Kingdom,EUROPE
2674,Critical Manufacturing,Semiconductor Fabricators,Singapore,ASIA
2674,Critical Manufacturing,Semiconductor Fabricators,Hong Kong,ASIA
2674,Critical Manufacturing,Semiconductor Fabricators,Taiwan,SCS
2674,Critical Manufacturing,Semiconductor Fabricators,Taiwan,ASIA
2679,Health,Hospitals,Israel,MEA
2679,Health,Hospitals,Israel,MENA
2679,Health,Hospitals,Israel,ASIA
2681,Critical Manufacturing,Other,United Kingdom,NORTHEU
2681,Critical Manufacturing,Other,United Kingdom,EU
2681,Critical Manufacturing,Other,United Kingdom,NATO
2681,Critical Manufacturing,Other,United Kingdom,EUROPE
2682,Food,Food Retailers and Distributors,Not available,No region
2683,Health,Hospitals,Canada,NORTHAM
2683,Health,Hospitals,Canada,NATO
2688,Health,Unknown,United States,NORTHAM
2688,Health,Unknown,United States,NATO
2688,Health,Unknown,Asia (region),ASIA
2688,Health,Unknown,Vietnam,SEA
2688,Health,Unknown,Vietnam,SCS
2688,Health,Unknown,Vietnam,ASIA
2688,Health,Unknown,Taiwan,SCS
2688,Health,Unknown,Taiwan,ASIA
2689,Health,Other,Israel,MEA
2689,Health,Other,Israel,MENA
2689,Health,Other,Israel,ASIA
2690,Health,Hospitals,France,WESTEU
2690,Health,Hospitals,France,EU
2690,Health,Hospitals,France,NATO
2690,Health,Hospitals,France,EUROPE
2691,Telecommunications,Unknown,Uzbekistan,SCO
2691,Telecommunications,Unknown,Uzbekistan,CSTO
2691,Telecommunications,Unknown,Uzbekistan,CENTAS
2691,Telecommunications,Unknown,Uzbekistan,ASIA
2691,Telecommunications,Unknown,Pakistan,SCO
2691,Telecommunications,Unknown,Pakistan,SASIA
2691,Telecommunications,Unknown,Pakistan,ASIA
2691,Telecommunications,Unknown,Kazakhstan,SCO
2691,Telecommunications,Unknown,Kazakhstan,CSTO
2691,Telecommunications,Unknown,Kazakhstan,ASIA
2691,Telecommunications,Unknown,Vietnam,SEA
2691,Telecommunications,Unknown,Vietnam,SCS
2691,Telecommunications,Unknown,Vietnam,ASIA
2702,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Switzerland,WESTEU
2702,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Switzerland,EUROPE
2707,Research,University Research Departments,United States,NORTHAM
2707,Research,University Research Departments,United States,NATO
2708,Telecommunications,Internet Service Providers,Ukraine,EASTEU
2708,Telecommunications,Internet Service Providers,Ukraine,EUROPE
2708,Telecommunications,Mobile Network Operators,Ukraine,EASTEU
2708,Telecommunications,Mobile Network Operators,Ukraine,EUROPE
2709,Critical Manufacturing,Other,Taiwan,SCS
2709,Critical Manufacturing,Other,Taiwan,ASIA
2710,Health,Nursing homes,Germany,WESTEU
2710,Health,Nursing homes,Germany,EU
2710,Health,Nursing homes,Germany,NATO
2710,Health,Nursing homes,Germany,EUROPE
2713,Critical Manufacturing,Defense Contractors,Not available,No region
2713,Defence industry,Defense Contractors,Not available,No region
